"","group","consumer","median","alpha.median","littoral_reliance","Community","lake_name","lake_id","nhdhr_id","site_id","state","NLDAS2021","lon","lat","IceOff","clarity.z","lakeperimeter.z","mean_gdd_0c.z","secchi.z","lakeshorelinefactor.z","elevation.z","depth.z","lakearea.z","total.dev.z","total.ag.z","total.for.z"
"19","Alexander-2021","YEP_Y",3.510560557347,0.965506680502224,0.0344933194977759,"Alexander-2021","Alexander",49007900,"nhdhr_120018316","nhdhr_120018316","MN",24.8432299399461,-94.5218822773,46.2031456804,2011-10-07,-0.559532124644053,0.681737279790684,-0.198174963985822,0.829249595594682,0.304070703443206,0.202586565861781,1.42348242211091,2.55511029397068,0.156972016002467,-0.42617751567126,0.767721264545974
"20","Belle-2020","WAE",2.90081136339831,0.898734204581218,0.101265795418782,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"21","Belle-2020","YEP_Y",2.34857681854333,0.9662937379647,0.0337062620353,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"22","Belle-2020","BLC",2.80849939869519,0.911734645600931,0.0882653543990692,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"23","Belle-2020","BLG",2.38571336518964,0.922105651903297,0.0778943480967034,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"24","Belle-2020","NOP",3.08297678531448,0.68682431322439,0.31317568677561,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"25","Belle-2020","YEP",2.3938314593897,0.952155620482238,0.0478443795177615,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"26","Belle-2020","WAE_Y",3.04121316612576,0.786420451632285,0.213579548367715,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"27","Belle-2020","PMK",2.91013009950041,0.473982796529367,0.526017203470633,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"28","Belle-2020","SPO",2.21964851781075,0.952999313609201,0.047000686390799,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"29","Belle-2020","LMB_Y",3.11253821674536,0.114092060275704,0.885907939724296,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"30","Belle-2020","LMB",2.9152326760142,0.911245890700619,0.0887541092993809,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"31","Belle-2020","GSF",2.81262620009373,0.619645781775252,0.380354218224748,"Belle-2020","Belle",47004901,"nhdhr_120018220","nhdhr_120018220","MN",27.0178659446469,-94.4268660005,44.9815421542,2011-09-27,0.265225905514481,0.142891174976737,0.645181726749,-0.909087652955534,-0.353917847312917,-0.38771264715039,0.06059448498397,1.75648519578412,0.256856427892642,1.34505247088176,-0.787301659044521
"32","Big Cormorant-2019","WAE",4.4322405673976,0.513881440276281,0.486118559723719,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"33","Big Cormorant-2019","SMB",4.4082016718051,0.439569028362051,0.560430971637949,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"34","Big Cormorant-2019","BLG",3.80176835365186,0.156915488512334,0.843084511487666,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"35","Big Cormorant-2019","YEP",3.93021759026613,0.339596539823094,0.660403460176906,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"36","Big Cormorant-2019","BLC",4.12508272593526,0.472337224384573,0.527662775615427,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"37","Big Cormorant-2019","LMB",4.4333455593789,0.327771820272394,0.672228179727606,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"38","Big Cormorant-2019","YEP_Y",3.30604800513535,0.0982281810577894,0.901771818942211,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"39","Big Cormorant-2019","SMB_Y",3.1287839474628,0.124632128963981,0.875367871036019,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"40","Big Cormorant-2019","MMS",3.33298388387904,0.404601044387878,0.595398955612122,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"41","Big Cormorant-2019","LGP",3.42650395464598,0.0433892951169583,0.956610704883042,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"42","Big Cormorant-2019","LMB_Y",3.47519257908547,0.238736244834784,0.761263755165216,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"43","Big Cormorant-2019","WAE_Y",4.83819547399104,0.467782487728098,0.532217512271902,"Big Cormorant-2019","Big Cormorant",3057600,"nhdhr_86274959","nhdhr_86274959","MN",24.8883152038978,-96.0582369122,46.7672395603,2011-10-12,-0.726167679724079,0.742849400225429,-0.225964816410762,1.87997362387061,0.129253806683192,0.434661776098039,1.58309724510206,2.76294421448415,0.807107524637678,0.786562110125216,-0.0605887036433195
"44","Big Sand-2020","NOP",3.90116368753783,0.518797828801218,0.481202171198782,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"45","Big Sand-2020","YEP",3.66704757120792,0.616397786064064,0.383602213935936,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"46","Big Sand-2020","WAE",3.997941518643,0.630399328645013,0.369600671354987,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"47","Big Sand-2020","LMB",3.4527238949049,0.539844810754584,0.460155189245416,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"48","Big Sand-2020","BLG",3.48462838950534,0.262367441976369,0.737632558023631,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"49","Big Sand-2020","CIS",3.05089653091942,0.956457550931021,0.043542449068979,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"50","Big Sand-2020","SMB",3.95116002333008,0.382485382818812,0.617514617181188,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"51","Big Sand-2020","BLC",3.10413334527655,0.778028106451025,0.221971893548975,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"52","Big Sand-2020","WAE_Y",3.64390754341879,0.558284949323257,0.441715050676743,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"53","Big Sand-2020","MMS",2.74999909947967,0.650823260613374,0.349176739386626,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"54","Big Sand-2020","BNM",2.94078152669931,0.380326842015414,0.619673157984586,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"55","Big Sand-2020","BNS",2.70615315626903,0.611649149823537,0.388350850176463,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"56","Big Sand-2020","YEP_Y",2.82724316964425,0.876395732193091,0.123604267806909,"Big Sand-2020","Big Sand",29018500,"nhdhr_120020750","nhdhr_120020750","MN",23.4454256771961,-94.9655046244,47.0013783772,2011-10-17,-0.7931486381386,0.259820796877652,-0.80131380197312,2.5313632623647,-0.410546834081184,0.64844037000025,2.30480603966377,2.19735827755635,0.207319042632154,0.0909489288299256,0.682720769614645
"57","Big Sandy-2021","BLG",2.40206729410986,0.676267808940104,0.323732191059896,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"58","Big Sandy-2021","BLC",3.00175159202544,0.730613854648696,0.269386145351304,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"59","Big Sandy-2021","WAE",3.29804561370145,0.704888174051908,0.295111825948092,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"60","Big Sandy-2021","YEP",2.74331869355629,0.667718122307647,0.332281877692353,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"61","Big Sandy-2021","NOP",3.33425485565294,0.653907238582616,0.346092761417384,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"62","Big Sandy-2021","SMB",4.68714807172224,0.513816536892854,0.486183463107146,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"63","Big Sandy-2021","TRP",2.92919728401786,0.691488594720088,0.308511405279912,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"64","Big Sandy-2021","JND",3.12094480651662,0.331977686975967,0.668022313024033,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"65","Big Sandy-2021","NOP_Y",2.94385875413844,0.665138762136323,0.334861237863677,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
"66","Big Sandy-2021","BLG_Y",4.63997650594343,0.537371761858513,0.462628238141487,"Big Sandy-2021","Big Sandy",1006200,"nhdhr_120020983","nhdhr_120020983","MN",24.9826739042723,-93.272579896,46.7435890073,2011-10-09,0.403460528884036,2.73866442891957,-0.284505165898071,-1.02803749210167,2.85238441812374,0.0215485120575294,1.67557465242974,3.1855262031786,-0.598292178943535,-0.128764932814178,-0.0550215764265033
